,Unnamed: 0,I,J,CELLACTIVE_x,X,Y,Conc,CELLACTIVE_y,_count,_sum,_mean,_median,_min,_max,_range,Comparison_Output,Conc-_sum_PercentDiff,Conc-_mean_PercentDiff,Conc-_median_PercentDiff,Conc-_min_PercentDiff,Conc-_max_PercentDiff
524201,524201,451,402,1,568847.5,146687.5,118.3000031,1,4,470.8000031,117.7000008,117.7000008,117.0999985,118.3000031,1.200004578,FALSE,119.67%,0.51%,0.51%,1.02%,0.00%
576576,576576,496,397,1,568772.5,146012.5,282.8999939,1,4,1137.399994,284.3499985,284.3499908,279.2000122,289.5,10.29998779,FALSE,120.33%,0.51%,0.51%,1.32%,2.31%
524190,524190,451,391,1,568682.5,146687.5,1855.800049,1,4,7385.300049,1846.325012,1845.950012,1743.599976,1949.800049,206.2000732,FALSE,119.67%,0.51%,0.53%,6.23%,4.94%
526527,526527,453,400,1,568817.5,146657.5,350.1000061,1,4,1407.600006,351.9000015,351.6999969,315.6000061,388.6000061,73,FALSE,120.33%,0.51%,0.46%,10.37%,10.42%
560301,560301,482,418,1,569087.5,146222.5,126.4000015,1,4,508.2000046,127.0500011,127.0499992,126.3000031,127.8000031,1.5,FALSE,120.33%,0.51%,0.51%,0.08%,1.10%
519546,519546,447,403,1,568862.5,146747.5,117.0999985,1,4,466,116.5,116.5,115.9000015,117.0999985,1.199996948,FALSE,119.67%,0.51%,0.51%,1.03%,0.00%
500917,500917,431,398,1,568787.5,146987.5,397.7000122,1,4,1599,399.75,399.8500061,396.3999939,402.8999939,6.5,FALSE,120.33%,0.51%,0.54%,0.33%,1.30%
539293,539293,464,362,1,568247.5,146492.5,246.8000031,1,4,992.2999878,248.0749969,248.25,244.3999939,251.3999939,7,FALSE,120.33%,0.52%,0.59%,0.98%,1.85%
497421,497421,428,394,1,568727.5,147032.5,435.3999939,1,4,1750.600006,437.6500015,437.6999969,435,440.2000122,5.200012207,FALSE,120.33%,0.52%,0.53%,0.09%,1.10%
518379,518379,446,400,1,568817.5,146762.5,106.9000015,1,4,425.4000015,106.3500004,106.3500023,105.6999969,107,1.300003052,FALSE,119.67%,0.52%,0.52%,1.13%,0.09%
499752,499752,430,397,1,568772.5,147002.5,410.5,1,4,1650.5,412.625,412.6999969,409.6000061,415.5,5.899993896,FALSE,120.33%,0.52%,0.53%,0.22%,1.21%
510222,510222,439,391,1,568682.5,146867.5,115.6999969,1,4,465.1999969,116.2999992,116.2999992,115.6999969,116.9000015,1.200004578,FALSE,120.33%,0.52%,0.52%,0.00%,1.03%
504412,504412,434,401,1,568832.5,146942.5,361.1000061,1,4,1451.900024,362.9750061,363.0500031,359.2000122,366.6000061,7.399993896,FALSE,120.33%,0.52%,0.54%,0.53%,1.51%
540477,540477,465,382,1,568547.5,146477.5,280.3999939,1,4,1115.799988,278.9499969,279.1499939,274.3999939,283.1000061,8.700012207,FALSE,119.67%,0.52%,0.45%,2.16%,0.96%
561447,561447,483,400,1,568817.5,146207.5,215.8999939,1,4,868.0999908,217.0249977,217.0999985,215.8999939,218,2.100006104,FALSE,120.33%,0.52%,0.55%,0.00%,0.97%
557972,557972,480,417,1,569072.5,146252.5,129.3999939,1,4,520.2999878,130.0749969,130.0499954,128.8999939,131.3000031,2.400009155,FALSE,120.33%,0.52%,0.50%,0.39%,1.46%
516040,516040,444,389,1,568652.5,146792.5,630.0999756,1,4,2507.299927,626.8249817,626.8499756,586.5,667.0999756,80.59997559,FALSE,119.67%,0.52%,0.52%,7.17%,5.70%
520719,520719,448,412,1,568997.5,146732.5,278.8999939,1,4,1109.799988,277.4499969,277.5,271.8999939,282.8999939,11,FALSE,119.67%,0.52%,0.50%,2.54%,1.42%
518380,518380,446,401,1,568832.5,146762.5,110.5,1,4,439.7000046,109.9250011,109.9500008,109.3000031,110.5,1.199996948,FALSE,119.67%,0.52%,0.50%,1.09%,0.00%
557931,557931,480,376,1,568457.5,146252.5,446.6000061,1,4,1777.100006,444.2750015,444.8000031,440.2999878,447.2000122,6.900024414,FALSE,119.67%,0.52%,0.40%,1.42%,0.13%
561448,561448,483,401,1,568832.5,146207.5,214.8999939,1,4,864.0999908,216.0249977,216,214.8999939,217.1999969,2.300003052,FALSE,120.33%,0.52%,0.51%,0.00%,1.06%
525345,525345,452,382,1,568547.5,146672.5,8215.5,1,4,32690.80029,8172.700073,8175.75,8078.399902,8260.900391,182.5004883,FALSE,119.67%,0.52%,0.49%,1.68%,0.55%
575401,575401,495,386,1,568607.5,146027.5,300.5,1,4,1208.299988,302.0749969,302.1499939,300.5,303.5,3,FALSE,120.33%,0.52%,0.55%,0.00%,0.99%
505576,505576,435,401,1,568832.5,146927.5,342.7000122,1,4,1378.000031,344.5000076,344.6000061,339.6000061,349.2000122,9.600006104,FALSE,120.33%,0.52%,0.55%,0.91%,1.88%
537023,537023,462,420,1,569117.5,146522.5,353.2999878,1,4,1405.799988,351.4499969,351.4499969,349.3999939,353.5,4.100006104,FALSE,119.66%,0.53%,0.53%,1.11%,0.06%
506727,506727,436,388,1,568637.5,146912.5,128.1999969,1,4,515.5,128.875,128.9000015,127.8000031,129.8999939,2.099990845,FALSE,120.34%,0.53%,0.54%,0.31%,1.32%
569578,569578,490,383,1,568562.5,146102.5,365.2999878,1,4,1468.900024,367.2250061,367,359.7000122,375.2000122,15.5,FALSE,120.34%,0.53%,0.46%,1.54%,2.67%
510224,510224,439,393,1,568712.5,146867.5,113.8000031,1,4,457.6000061,114.4000015,114.4000015,113.8000031,115,1.199996948,FALSE,120.34%,0.53%,0.53%,0.00%,1.05%
504399,504399,434,388,1,568637.5,146942.5,137.3999939,1,4,552.4999847,138.1249962,138.0999985,137.3999939,138.8999939,1.5,FALSE,120.34%,0.53%,0.51%,0.00%,1.09%
498586,498586,429,395,1,568742.5,147017.5,421.6000061,1,4,1695.300018,423.8250046,423.9000092,420.7000122,426.7999878,6.099975586,FALSE,120.34%,0.53%,0.54%,0.21%,1.23%
538128,538128,463,361,1,568232.5,146507.5,255.8000031,1,4,1028.599991,257.1499977,257.3499985,254,259.8999939,5.899993896,FALSE,120.34%,0.53%,0.60%,0.71%,1.59%
503234,503234,433,387,1,568622.5,146957.5,141.8999939,1,4,570.5999908,142.6499977,142.6499939,141.6999969,143.6000061,1.900009155,FALSE,120.34%,0.53%,0.53%,0.14%,1.19%
580060,580060,499,389,1,568652.5,145967.5,269.2000122,1,4,1082.5,270.625,270.6499939,269.2000122,272,2.799987793,FALSE,120.34%,0.53%,0.54%,0.00%,1.03%
506740,506740,436,401,1,568832.5,146912.5,321.1000061,1,4,1291.200012,322.8000031,322.9000092,316.7999878,328.6000061,11.80001831,FALSE,120.34%,0.53%,0.56%,1.35%,2.31%
555597,555597,478,370,1,568367.5,146282.5,331.2000122,1,4,1317.800018,329.4500046,329.3500061,321.1000061,338,16.8999939,FALSE,119.66%,0.53%,0.56%,3.10%,2.03%
578895,578895,498,388,1,568637.5,145982.5,277.6000061,1,4,1116.299988,279.0749969,279.1499939,277.6000061,280.3999939,2.799987793,FALSE,120.34%,0.53%,0.56%,0.00%,1.00%
575415,575415,495,400,1,568817.5,146027.5,307.2999878,1,4,1222.699982,305.6749954,305.8499908,302.6000061,308.3999939,5.799987793,FALSE,119.66%,0.53%,0.47%,1.54%,0.36%
560279,560279,482,396,1,568757.5,146222.5,243.6999969,1,4,980,245,244.75,242.6999969,247.8000031,5.100006104,FALSE,120.34%,0.53%,0.43%,0.41%,1.67%
571907,571907,492,384,1,568577.5,146072.5,332.2999878,1,4,1336.299988,334.0749969,333.8999939,329.7999878,338.7000122,8.900024414,FALSE,120.34%,0.53%,0.48%,0.76%,1.91%
510221,510221,439,390,1,568667.5,146867.5,117,1,4,470.5,117.625,117.6500015,117,118.1999969,1.199996948,FALSE,120.34%,0.53%,0.55%,0.00%,1.02%
521886,521886,449,415,1,569042.5,146717.5,329,1,4,1309,327.25,327.3000031,322.6000061,331.7999878,9.199981689,FALSE,119.66%,0.53%,0.52%,1.96%,0.85%
561446,561446,483,399,1,568802.5,146207.5,219.3999939,1,4,882.3000031,220.5750008,220.6500015,219.3999939,221.6000061,2.200012207,FALSE,120.34%,0.53%,0.57%,0.00%,1.00%
504411,504411,434,400,1,568817.5,146942.5,354.2999878,1,4,1424.799957,356.1999893,356.2999878,351.3999939,360.7999878,9.399993896,FALSE,120.34%,0.53%,0.56%,0.82%,1.82%
523037,523037,450,402,1,568847.5,146702.5,116.9000015,1,4,465.0999985,116.2749996,116.2999992,115.5999985,116.9000015,1.300003052,FALSE,119.66%,0.54%,0.51%,1.12%,0.00%
560286,560286,482,403,1,568862.5,146222.5,232.1999969,1,4,933.7999878,233.4499969,233.5,229.8999939,236.8999939,7,FALSE,120.34%,0.54%,0.56%,1.00%,2.00%
509068,509068,438,401,1,568832.5,146882.5,269.2999878,1,4,1083,270.75,270.9499969,262.3999939,278.7000122,16.30001831,FALSE,120.34%,0.54%,0.61%,2.60%,3.43%
523028,523028,450,393,1,568712.5,146702.5,973.9000244,1,4,3916.599976,979.1499939,973.25,920.5999756,1049.5,128.9000244,FALSE,120.34%,0.54%,0.07%,5.63%,7.47%
564947,564947,486,408,1,568937.5,146162.5,236.3000031,1,4,950.3000031,237.5750008,237.5999985,236,239.1000061,3.100006104,FALSE,120.34%,0.54%,0.55%,0.13%,1.18%
539315,539315,464,384,1,568577.5,146492.5,311.7000122,1,4,1240.100006,310.0250015,309,303.6000061,318.5,14.8999939,FALSE,119.65%,0.54%,0.87%,2.63%,2.16%
524200,524200,451,401,1,568832.5,146687.5,116.1999969,1,4,462.2999954,115.5749989,115.5999985,114.9000015,116.1999969,1.299995422,FALSE,119.65%,0.54%,0.52%,1.13%,0.00%
512554,512554,441,395,1,568742.5,146837.5,106.3000031,1,4,427.5,106.875,106.9000015,106.1999969,107.5,1.300003052,FALSE,120.34%,0.54%,0.56%,0.09%,1.12%
538187,538187,463,420,1,569117.5,146507.5,353.1000061,1,4,1404.799988,351.1999969,351.1999969,349.2999878,353.1000061,3.800018311,FALSE,119.65%,0.54%,0.54%,1.08%,0.00%
518383,518383,446,404,1,568877.5,146762.5,120.6999969,1,4,480.1999969,120.0499992,120,119.5,120.6999969,1.199996948,FALSE,119.65%,0.54%,0.58%,1.00%,0.00%
507896,507896,437,393,1,568712.5,146897.5,119.8000031,1,4,481.8000031,120.4500008,120.4500008,119.8000031,121.0999985,1.299995422,FALSE,120.35%,0.54%,0.54%,0.00%,1.08%
520717,520717,448,410,1,568967.5,146732.5,235.6000061,1,4,937.3000183,234.3250046,234.3500061,228.1000061,240.5,12.3999939,FALSE,119.65%,0.54%,0.53%,3.23%,2.06%
511389,511389,440,394,1,568727.5,146852.5,110,1,4,442.3999939,110.5999985,110.5999985,110,111.1999969,1.199996948,FALSE,120.35%,0.54%,0.54%,0.00%,1.08%
520718,520718,448,411,1,568982.5,146732.5,257.7000122,1,4,1025.200012,256.3000031,256.3500061,250.3999939,262.1000061,11.70001221,FALSE,119.65%,0.54%,0.53%,2.87%,1.69%
497420,497420,428,393,1,568712.5,147032.5,433.8999939,1,4,1745.100006,436.2750015,436.3000031,433.2999878,439.2000122,5.900024414,FALSE,120.35%,0.55%,0.55%,0.14%,1.21%
533489,533489,459,378,1,568487.5,146567.5,492.2000122,1,4,1979.599976,494.8999939,493.5,454.2999878,538.2999878,84,FALSE,120.35%,0.55%,0.26%,8.01%,8.95%
519545,519545,447,402,1,568847.5,146747.5,113.9000015,1,4,453.0999985,113.2749996,113.25,112.6999969,113.9000015,1.200004578,FALSE,119.65%,0.55%,0.57%,1.06%,0.00%
571929,571929,492,406,1,568907.5,146072.5,236.8999939,1,4,942.3999939,235.5999985,235.5999985,234.3000031,236.8999939,2.599990845,FALSE,119.65%,0.55%,0.55%,1.10%,0.00%
536989,536989,462,386,1,568607.5,146522.5,1502.400024,1,4,5976.599976,1494.149994,1495.299988,1145.800049,1840.199951,694.3999023,FALSE,119.65%,0.55%,0.47%,26.93%,20.21%
503246,503246,433,399,1,568802.5,146957.5,366.7000122,1,4,1474.900024,368.7250061,368.8000031,364.1000061,373.2000122,9.100006104,FALSE,120.35%,0.55%,0.57%,0.71%,1.76%
528814,528814,455,359,1,568202.5,146627.5,217.3000031,1,4,874.0000153,218.5000038,218.5500031,212.1000061,224.8000031,12.69999695,FALSE,120.35%,0.55%,0.57%,2.42%,3.39%
570754,570754,491,395,1,568742.5,146087.5,254.5,1,4,1012.400009,253.1000023,253,247.8000031,258.6000061,10.80000305,FALSE,119.65%,0.55%,0.59%,2.67%,1.60%
524215,524215,451,416,1,569057.5,146687.5,331.7000122,1,4,1319.500031,329.8750076,329.9000092,325.6000061,334.1000061,8.5,FALSE,119.65%,0.55%,0.54%,1.86%,0.72%
539351,539351,464,420,1,569117.5,146492.5,353.5,1,4,1406.199982,351.5499954,351.5499878,349.6000061,353.5,3.899993896,FALSE,119.65%,0.55%,0.55%,1.11%,0.00%
554429,554429,477,366,1,568307.5,146297.5,267.2999878,1,4,1063.299988,265.8249969,265.8999939,264.1000061,267.3999939,3.299987793,FALSE,119.65%,0.55%,0.53%,1.20%,0.04%
581226,581226,500,391,1,568682.5,145952.5,252.1999969,1,4,1014.399994,253.5999985,253.5499954,252.1000061,255.1999969,3.099990845,FALSE,120.35%,0.55%,0.53%,0.04%,1.18%
561451,561451,483,404,1,568877.5,146207.5,239.6000061,1,4,953.1000061,238.2750015,238.2000046,234,242.6999969,8.699996948,FALSE,119.64%,0.55%,0.59%,2.36%,1.29%
517210,517210,445,395,1,568742.5,146777.5,89.90000153,1,4,361.6000061,90.40000153,90.40000153,89.5,91.30000305,1.800003052,FALSE,120.35%,0.55%,0.55%,0.45%,1.55%
556816,556816,479,425,1,569192.5,146267.5,379.6000061,1,4,1510,377.5,377.6000061,375,379.7999878,4.799987793,FALSE,119.64%,0.55%,0.53%,1.22%,0.05%
509060,509060,438,393,1,568712.5,146882.5,116.8000031,1,4,469.8000031,117.4500008,117.4000015,116.8000031,118.1999969,1.399993896,FALSE,120.35%,0.55%,0.51%,0.00%,1.19%
545114,545114,469,363,1,568262.5,146417.5,257.3999939,1,4,1023.900009,255.9750023,256.1000061,254.3000031,257.3999939,3.099990845,FALSE,119.64%,0.56%,0.51%,1.21%,0.00%
499751,499751,430,396,1,568757.5,147002.5,407.5,1,4,1639.100037,409.7750092,409.8500061,406.2000122,413.2000122,7,FALSE,120.36%,0.56%,0.58%,0.32%,1.39%
532366,532366,458,419,1,569102.5,146582.5,346.6000061,1,4,1378.699982,344.6749954,344.6999969,341.7999878,347.5,5.700012207,FALSE,119.64%,0.56%,0.55%,1.39%,0.26%
530009,530009,456,390,1,568667.5,146612.5,9177.900391,1,4,36507.7002,9126.925049,9127.450195,8869,9383.799805,514.7998047,FALSE,119.64%,0.56%,0.55%,3.42%,2.22%
509067,509067,438,400,1,568817.5,146882.5,246,1,4,989.4999847,247.3749962,247.5999985,236.3999939,257.8999939,21.5,FALSE,120.36%,0.56%,0.65%,3.98%,4.72%
555593,555593,478,366,1,568307.5,146282.5,269.6000061,1,4,1072.399994,268.0999985,268.1999969,266.3999939,269.6000061,3.200012207,FALSE,119.64%,0.56%,0.52%,1.19%,0.00%
571928,571928,492,405,1,568892.5,146072.5,236.6000061,1,4,941.1000061,235.2750015,235.3000031,233.8999939,236.6000061,2.700012207,FALSE,119.64%,0.56%,0.55%,1.15%,0.00%
556805,556805,479,414,1,569027.5,146267.5,150.8999939,1,4,607,151.75,151.6999969,149.1000061,154.5,5.399993896,FALSE,120.36%,0.56%,0.53%,1.20%,2.36%
561445,561445,483,398,1,568787.5,146207.5,225.8000031,1,4,908.3000031,227.0750008,227,225.6999969,228.6000061,2.900009155,FALSE,120.36%,0.56%,0.53%,0.04%,1.23%
507904,507904,437,401,1,568832.5,146897.5,296.5,1,4,1192.700012,298.1750031,298.25,291.2000122,305,13.79998779,FALSE,120.36%,0.56%,0.59%,1.80%,2.83%
526524,526524,453,397,1,568772.5,146657.5,770,1,4,3097.400024,774.3500061,774.1499939,724.2000122,824.9000244,100.7000122,FALSE,120.36%,0.56%,0.54%,6.13%,6.88%
559097,559097,481,378,1,568487.5,146237.5,445,1,4,1769.999969,442.4999924,443.1499939,433.3999939,450.2999878,16.8999939,FALSE,119.64%,0.56%,0.42%,2.64%,1.18%
568415,568415,489,384,1,568577.5,146117.5,420.1000061,1,4,1689.899994,422.4749985,422.4499969,412.6000061,432.3999939,19.79998779,FALSE,120.36%,0.56%,0.56%,1.80%,2.89%
528873,528873,455,418,1,569087.5,146627.5,342.3999939,1,4,1361.899994,340.4749985,340.5,337.1000061,343.7999878,6.699981689,FALSE,119.64%,0.56%,0.56%,1.56%,0.41%
542801,542801,467,378,1,568487.5,146447.5,123.8000031,1,4,498.0000076,124.5000019,123.8000031,123.8000031,126.5999985,2.799995422,FALSE,120.36%,0.56%,0.00%,0.00%,2.24%
521873,521873,449,402,1,568847.5,146717.5,115.5999985,1,4,459.7999954,114.9499989,114.9499969,114.3000031,115.5999985,1.299995422,FALSE,119.64%,0.56%,0.56%,1.13%,0.00%
502081,502081,432,398,1,568787.5,146972.5,379.7999878,1,4,1527.799988,381.9499969,382.0499878,377.6000061,386.1000061,8.5,FALSE,120.36%,0.56%,0.59%,0.58%,1.65%
546277,546277,470,362,1,568247.5,146402.5,239.8000031,1,4,953.8000031,238.4500008,238.5500031,234.6999969,242,7.300003052,FALSE,119.64%,0.56%,0.52%,2.15%,0.91%
545115,545115,469,364,1,568277.5,146417.5,261.8999939,1,4,1041.699982,260.4249954,260.25,259.2999878,261.8999939,2.600006104,FALSE,119.64%,0.56%,0.63%,1.00%,0.00%
523026,523026,450,391,1,568682.5,146702.5,1525,1,4,6065.600098,1516.400024,1516.150024,1418.400024,1614.900024,196.5,FALSE,119.64%,0.57%,0.58%,7.24%,5.73%
526510,526510,453,383,1,568562.5,146657.5,8463.599609,1,4,33663.19922,8415.799805,8420.399902,8357.599609,8464.799805,107.2001953,FALSE,119.64%,0.57%,0.51%,1.26%,0.01%
526544,526544,453,417,1,569072.5,146657.5,336.2999878,1,4,1337.600006,334.4000015,334.4499969,330.5,338.2000122,7.700012207,FALSE,119.64%,0.57%,0.55%,1.74%,0.56%
566099,566099,487,396,1,568757.5,146147.5,224.1000061,1,4,901.5000153,225.3750038,225.3500061,224.1000061,226.6999969,2.599990845,FALSE,120.36%,0.57%,0.56%,0.00%,1.15%
507891,507891,437,388,1,568637.5,146897.5,122.9000015,1,4,494.4000015,123.6000004,123.5,122.9000015,124.5,1.599998474,FALSE,120.36%,0.57%,0.49%,0.00%,1.29%
540458,540458,465,363,1,568262.5,146477.5,237,1,4,953.3999939,238.3499985,238.8499985,232.1999969,243.5,11.30000305,FALSE,120.36%,0.57%,0.78%,2.05%,2.71%
520709,520709,448,402,1,568847.5,146732.5,114.5,1,4,455.3999939,113.8499985,113.8499985,113.1999969,114.5,1.300003052,FALSE,119.64%,0.57%,0.57%,1.14%,0.00%
569582,569582,490,387,1,568622.5,146102.5,433.3999939,1,4,1743.499969,435.8749924,436.3999939,430.8999939,439.7999878,8.899993896,FALSE,120.36%,0.57%,0.69%,0.58%,1.47%
562629,562629,484,418,1,569087.5,146192.5,126.3000031,1,4,508.1000061,127.0250015,127,126.3000031,127.8000031,1.5,FALSE,120.37%,0.57%,0.55%,0.00%,1.18%
573072,573072,493,385,1,568592.5,146057.5,322.2000122,1,4,1296.200043,324.0500107,323.9500122,320.6000061,327.7000122,7.100006104,FALSE,120.37%,0.57%,0.54%,0.50%,1.69%
536963,536963,462,360,1,568217.5,146522.5,265.5,1,4,1068.100006,267.0250015,267.25,264.5,269.1000061,4.600006104,FALSE,120.37%,0.57%,0.66%,0.38%,1.35%
517204,517204,445,389,1,568652.5,146777.5,764.2000122,1,4,3039.299988,759.8249969,759.8999939,718.9000244,800.5999756,81.69995117,FALSE,119.63%,0.57%,0.56%,6.11%,4.65%
561428,561428,483,381,1,568532.5,146207.5,436.2999878,1,4,1735.199982,433.7999954,434.5499878,418.3999939,447.7000122,29.30001831,FALSE,119.63%,0.57%,0.40%,4.19%,2.58%
539316,539316,464,385,1,568592.5,146492.5,348.7999878,1,4,1387.199982,346.7999954,346.9499969,333.8999939,359.3999939,25.5,FALSE,119.63%,0.58%,0.53%,4.37%,2.99%
563793,563793,485,418,1,569087.5,146177.5,125.6999969,1,4,505.6999969,126.4249992,126.4000015,125.6999969,127.1999969,1.5,FALSE,120.37%,0.58%,0.56%,0.00%,1.19%
521885,521885,449,414,1,569027.5,146717.5,309.2000122,1,4,1229.700012,307.4250031,307.4500122,302.3999939,312.3999939,10,FALSE,119.63%,0.58%,0.57%,2.22%,1.03%
574248,574248,494,397,1,568772.5,146042.5,304.5,1,4,1211,302.75,302.9499969,300.6000061,304.5,3.899993896,FALSE,119.63%,0.58%,0.51%,1.29%,0.00%
548633,548633,472,390,1,568667.5,146372.5,453.8999939,1,4,1826.100006,456.5250015,456,442.8999939,471.2000122,28.30001831,FALSE,120.37%,0.58%,0.46%,2.45%,3.74%
549794,549794,473,387,1,568622.5,146357.5,336.8999939,1,4,1355.399994,338.8499985,339,329,348.3999939,19.3999939,FALSE,120.37%,0.58%,0.62%,2.37%,3.36%
533496,533496,459,385,1,568592.5,146567.5,5659.899902,1,4,22509.09961,5627.274902,5585.599854,4656,6681.899902,2025.899902,FALSE,119.63%,0.58%,1.32%,19.46%,16.56%
561453,561453,483,406,1,568907.5,146207.5,267.2000122,1,4,1075.000031,268.7500076,268.6000061,264.2000122,273.6000061,9.399993896,FALSE,120.37%,0.58%,0.52%,1.13%,2.37%
534633,534633,460,358,1,568187.5,146552.5,288.3999939,1,4,1160.299988,290.0749969,289.8499908,288.3999939,292.2000122,3.800018311,FALSE,120.37%,0.58%,0.50%,0.00%,1.31%
528839,528839,455,384,1,568577.5,146627.5,8823.299805,1,4,35089.39941,8772.349854,8779.549805,8691.700195,8838.599609,146.8994141,FALSE,119.63%,0.58%,0.50%,1.50%,0.17%
518377,518377,446,398,1,568787.5,146762.5,99.19999695,1,4,394.5,98.625,98.59999847,97.90000153,99.40000153,1.5,FALSE,119.63%,0.58%,0.61%,1.32%,0.20%
521884,521884,449,413,1,569012.5,146717.5,288.3999939,1,4,1146.899994,286.7249985,286.75,281.2999878,292.1000061,10.80001831,FALSE,119.63%,0.58%,0.57%,2.49%,1.27%
556806,556806,479,415,1,569042.5,146267.5,141.1999969,1,4,568.0999908,142.0249977,142,139.8999939,144.1999969,4.300003052,FALSE,120.37%,0.58%,0.56%,0.92%,2.10%
497419,497419,428,392,1,568697.5,147032.5,432,1,4,1738.100037,434.5250092,434.6000061,431.2000122,437.7000122,6.5,FALSE,120.37%,0.58%,0.60%,0.19%,1.31%
500916,500916,431,397,1,568772.5,146987.5,393.3999939,1,4,1582.799988,395.6999969,395.75,391.7999878,399.5,7.700012207,FALSE,120.37%,0.58%,0.60%,0.41%,1.54%
518378,518378,446,399,1,568802.5,146762.5,103.1999969,1,4,410.4000015,102.6000004,102.5999985,101.9000015,103.3000031,1.400001526,FALSE,119.63%,0.58%,0.58%,1.27%,0.10%
498585,498585,429,394,1,568727.5,147017.5,418.8999939,1,4,1685.399994,421.3499985,421.3999939,417.8999939,424.7000122,6.800018311,FALSE,120.37%,0.58%,0.60%,0.24%,1.38%
563759,563759,485,384,1,568577.5,146177.5,412.7000122,1,4,1641.200043,410.3000107,410.9500122,391.7000122,427.6000061,35.8999939,FALSE,119.63%,0.58%,0.42%,5.22%,3.55%
513718,513718,442,395,1,568742.5,146822.5,102.4000015,1,4,412,103,103,102.3000031,103.6999969,1.399993896,FALSE,120.37%,0.58%,0.58%,0.10%,1.26%
505575,505575,435,400,1,568817.5,146927.5,332.3999939,1,4,1337.399994,334.3499985,334.4499969,328.5,340,11.5,FALSE,120.37%,0.58%,0.61%,1.18%,2.26%
545120,545120,469,369,1,568352.5,146417.5,154.3000031,1,4,613.6000061,153.4000015,153.5500031,137.6000061,168.8999939,31.29998779,FALSE,119.62%,0.58%,0.49%,11.44%,9.03%
566102,566102,487,399,1,568802.5,146147.5,239.8000031,1,4,953.6000061,238.4000015,238.75,236.3000031,239.8000031,3.5,FALSE,119.62%,0.59%,0.44%,1.47%,0.00%
552101,552101,475,366,1,568307.5,146327.5,274,1,4,1089.600006,272.4000015,272.25,268.5,276.6000061,8.100006104,FALSE,119.62%,0.59%,0.64%,2.03%,0.94%
555598,555598,478,371,1,568382.5,146282.5,363.2999878,1,4,1444.700012,361.1750031,361.25,352.6000061,369.6000061,17,FALSE,119.62%,0.59%,0.57%,2.99%,1.72%
510223,510223,439,392,1,568697.5,146867.5,114.5,1,4,460.7000046,115.1750011,115.2000008,114.5,115.8000031,1.300003052,FALSE,120.38%,0.59%,0.61%,0.00%,1.13%
524179,524179,451,380,1,568517.5,146687.5,8174.700195,1,4,32507.09961,8126.774902,8126.5,8014,8240.099609,226.0996094,FALSE,119.62%,0.59%,0.59%,1.99%,0.80%
563772,563772,485,397,1,568772.5,146177.5,241.5,1,4,971.6999969,242.9249992,242.6500015,241.5,244.8999939,3.399993896,FALSE,120.38%,0.59%,0.48%,0.00%,1.40%
543976,543976,468,389,1,568652.5,146432.5,724.2000122,1,4,2879.800049,719.9500122,717.5500183,662.7999878,781.9000244,119.1000366,FALSE,119.62%,0.59%,0.92%,8.85%,7.66%
519544,519544,447,401,1,568832.5,146747.5,110.6999969,1,4,440.1999969,110.0499992,110.0499992,109.4000015,110.6999969,1.299995422,FALSE,119.62%,0.59%,0.59%,1.18%,0.00%
520716,520716,448,409,1,568952.5,146732.5,212.6999969,1,4,845.8000031,211.4500008,211.5,204.8000031,218,13.19999695,FALSE,119.62%,0.59%,0.57%,3.78%,2.46%
561465,561465,483,418,1,569087.5,146207.5,126.5,1,4,509,127.25,127.25,126.5,128,1.5,FALSE,120.38%,0.59%,0.59%,0.00%,1.18%
523036,523036,450,401,1,568832.5,146702.5,114.5,1,4,455.2999954,113.8249989,113.8499985,113.0999985,114.5,1.400001526,FALSE,119.62%,0.59%,0.57%,1.23%,0.00%
576566,576566,496,387,1,568622.5,146012.5,290.7999878,1,4,1170.099976,292.5249939,292.5999908,290.7999878,294.1000061,3.300018311,FALSE,120.38%,0.59%,0.62%,0.00%,1.13%
569595,569595,490,400,1,568817.5,146102.5,223,1,4,897.3000031,224.3250008,224,223,226.3000031,3.300003052,FALSE,120.38%,0.59%,0.45%,0.00%,1.47%
562618,562618,484,407,1,568922.5,146192.5,256.6000061,1,4,1032.500031,258.1250076,258.1500092,254.6000061,261.6000061,7,FALSE,120.38%,0.59%,0.60%,0.78%,1.93%
530037,530037,456,418,1,569087.5,146612.5,338.2000122,1,4,1344.800018,336.2000046,336.2000122,332.7999878,339.6000061,6.800018311,FALSE,119.62%,0.59%,0.59%,1.61%,0.41%
516055,516055,444,404,1,568877.5,146792.5,164.6000061,1,4,654.5,163.625,163.8000031,151.5,175.3999939,23.8999939,FALSE,119.62%,0.59%,0.49%,8.29%,6.35%
573091,573091,493,404,1,568877.5,146057.5,248.6999969,1,4,988.8999939,247.2249985,247.3499985,244.6999969,249.5,4.800003052,FALSE,119.62%,0.59%,0.54%,1.62%,0.32%
556764,556764,479,373,1,568412.5,146267.5,408.2000122,1,4,1623.100037,405.7750092,406.1000061,396.7000122,414.2000122,17.5,FALSE,119.62%,0.60%,0.52%,2.86%,1.46%
559124,559124,481,405,1,568892.5,146237.5,269.2999878,1,4,1070.799988,267.6999969,268,264.2999878,270.5,6.200012207,FALSE,119.62%,0.60%,0.48%,1.87%,0.44%
553265,553265,476,366,1,568307.5,146312.5,268.8999939,1,4,1069.200012,267.3000031,267.1999969,264.6000061,270.2000122,5.600006104,FALSE,119.62%,0.60%,0.63%,1.61%,0.48%
